t,ret,sigma2_true
91,-0.001947393795062048,7.232828751247244e-05
92,0.0022712719558607717,6.42958841145923e-05
93,0.0009282903309899707,5.998683988255203e-05
94,-0.001049950979981497,5.6419278444592405e-05
95,-0.0015929704692239169,5.441711324981398e-05
96,-0.008852989651338617,5.331157964225691e-05
97,-0.0017026858280945712,6.39470482566746e-05
98,-0.004234100478679755,5.879404112812697e-05
99,-0.01588780750351657,5.8130568215122816e-05
100,-0.01854944979981414,9.176391099324797e-05
101,0.010300717804585703,0.0001171611797700626
102,-0.010717030728206749,0.0001171093147718901
103,0.001078671286302361,0.0001141397207683184
104,0.0027972042173581013,9.023764482847378e-05
105,0.0005133610882707576,7.579145946491205e-05
106,0.008420891659338254,6.594395464354201e-05
107,0.008914299043799586,7.086278197070744e-05
108,0.013503009829069846,7.227724044754158e-05
109,0.00415547155287906,8.723408770884031e-05
110,0.007024255274464597,7.366703454982726e-05
111,0.010391799099259476,7.112854647912953e-05
112,-0.005255290029202786,7.691965127064816e-05
113,0.014081071280029738,7.36897364641081e-05
114,-0.012834207486142042,9.900353611908282e-05
115,-0.012977002775766506,0.00011434915650227988
116,0.00834530875440957,0.00010878666957441859
117,0.011326594314300413,0.00010213230867599652
118,-0.012742951348585376,9.79978340542967e-05
119,-0.008560736053077271,0.00011154967737165373
120,0.021642571474334866,9.47575403668127e-05
121,0.00038500302716988345,0.0001590387616800452
122,-0.01144092132242584,0.00011751966447718452
123,-0.006180229648701119,0.00011188367139850348
124,0.0088290937509544,9.107356200873718e-05
125,-0.010078639957044055,8.991453341816742e-05
126,0.00814627500917823,9.454769922079696e-05
127,0.008198574439616226,9.162309215821198e-05
128,0.00909866011916989,8.329887860294176e-05
129,-0.011606862594699141,8.034365444344207e-05
130,-0.006133018252022286,9.467364196076984e-05
131,-0.011968752124193302,8.054153312446648e-05
132,-0.005952626236939831,8.808052771011406e-05
133,-0.005483988278609621,7.622834195163879e-05
134,-0.008720761904466834,6.957480099785631e-05
135,0.01367955231525789,7.20388078348019e-05
136,0.00861461010845739,9.841254416934953e-05
137,-0.0029843362331916125,8.66295061216018e-05
138,-0.00038342153051802204,7.526988703505268e-05
139,-0.00027140826697545135,6.562584825117313e-05
140,0.004241331918933057,5.9787158749831194e-05
141,-0.0031122599861565653,5.9102520938666395e-05
142,-0.006384287028631506,5.797816661132476e-05
143,0.005550634475743054,6.0665647115190625e-05
144,-0.006454167331036147,6.32793356476862e-05
145,0.006766131040178678,6.654458971638665e-05
146,-0.0030003515090910172,6.954857581171553e-05
147,0.0012635398365566026,6.460354656726129e-05
148,-0.006253633045238825,5.9605076262608014e-05
149,0.012513453757630412,6.259496240746014e-05
150,-0.01751543518518174,8.598777975202242e-05
151,-0.0058943987233088194,0.0001302275139939082
152,0.006711567523209711,0.00010076562690483755
153,0.010710447466912033,8.997407527048105e-05
154,-0.018468092704852525,8.942940222581437e-05
155,-0.0035968234922222025,0.00013659543065173442
156,0.008902978227012972,0.00010295098261014665
157,0.005396762040885359,9.624453012544331e-05
158,-0.007974990006542925,8.101606395753537e-05
159,0.01076812158798662,8.103811356499953e-05
160,0.0033859969348471563,9.123098561710787e-05
161,0.014444823846583093,7.584372057452278e-05
162,-0.004107360452090152,9.6452367680836e-05
163,0.007152040513393833,8.437276202532672e-05
164,0.006378482083540241,8.048602054124103e-05
165,0.0031203320305405323,7.328970036974357e-05
166,-0.003844650903737023,6.519469631175158e-05
167,0.014559139143065138,6.238825026858067e-05
168,-0.0038760965454155078,9.345639953878419e-05
169,-0.006621883913017092,8.215062516397925e-05
170,0.0048935068309583956,7.556152962646557e-05
171,0.0023562281343255825,7.111195063768632e-05
172,3.614137191958633e-05,6.353827606274092e-05
173,-0.0008269529648853499,5.852814801079746e-05
174,-0.009983787219125588,5.5585620171720555e-05
175,-0.00017609539308513473,6.890619903489914e-05
176,0.0022562689742558983,6.20064149591465e-05
177,-0.0037435764758455333,5.839892565435667e-05
178,-6.969307354017788e-05,5.7977811469565524e-05
179,-0.010015682090080982,5.517681333553361e-05
180,0.0013938026224227312,6.908971986204277e-05
181,-0.0051987966038027425,6.311247207355232e-05
182,-0.0021334682524999137,6.280550641128552e-05
183,-0.002327084607743791,5.837595376215927e-05
184,-0.0061127159822441214,5.602631296179255e-05
185,-0.004175136483349351,5.918815914011194e-05
186,-0.0004916401236618432,5.759085691078503e-05
187,-0.013642069980037598,5.49108037772667e-05
188,-0.018542167352599993,8.206930302754916e-05
189,0.010347642537877242,0.0001128795614203781
190,0.007001929562798595,0.00011469963391400849
191,-0.007604805812414266,9.432157824222847e-05
192,0.0001411060788072889,8.87151457916765e-05
193,-0.0015994236952012132,7.400654867911767e-05
194,0.004322121728967263,6.526958657985526e-05
195,0.013324929239124072,6.279604960800848e-05
196,-0.016353876311436796,8.332310529687583e-05
197,-0.010617170263967557,0.00012247462633151182
198,0.0016545470822117304,0.00010501978162938901
199,-0.012711925504147974,8.521404500677126e-05
200,0.0010064386000770318,9.784042396372568e-05
201,-0.0008390937765004132,8.053443168185695e-05
202,-0.0004009555823707186,6.89672467945178e-05
203,0.008664482374870016,6.181766852695552e-05
204,-0.0071483462786808205,6.935589925774604e-05
205,0.0027258363391113745,7.299464059161987e-05
206,0.01348459301799094,6.642737214317846e-05
207,0.009393998154165676,8.707810909463809e-05
208,0.012625732238185314,8.154569491214525e-05
209,-0.018968510587329453,8.937584905767674e-05
210,-0.023348431820150086,0.00014147074106143133
211,0.018689724761797477,0.0001725007775348646
212,0.010579665020322211,0.0002001154159075136
213,-0.01681510092728236,0.00015114949955522068
214,-0.008421457555395506,0.0001640068448639924
215,-0.010557176598902937,0.0001251249273962093
216,-0.0062216785996759925,0.00010955610346756461
217,-0.01920789778634392,8.990421676860765e-05
218,-0.01925127687476616,0.00012698892110464853
219,0.006691069214799434,0.00013970714364062713
220,0.0007880976824722289,0.00011852528138388113
221,0.009520949083115805,9.18491948144642e-05
222,0.0051986066366409844,8.951018582426166e-05
223,-0.009595695524304917,7.657747142764416e-05
224,0.006127966493448595,8.309300431575566e-05
225,-0.007528352348301617,7.911939115736301e-05
226,0.003161972498380179,7.896940046266271e-05
227,0.006606915187085825,7.065842037313786e-05
228,0.0015377422927002843,6.875970637140697e-05
229,-0.005826704346653599,6.173643341445121e-05
230,-0.00835128275284175,6.313016073928423e-05
231,-0.006529469492659782,6.712188461656183e-05
232,-0.0057716566213858915,6.515794993225638e-05
233,-0.00709314161288406,6.317012552063823e-05
234,0.0046720903022081164,6.444886344842885e-05
235,0.016005898287024117,6.409759781847062e-05
236,0.010004346002305296,9.564990494388414e-05
237,0.011729753463181381,8.734623068978985e-05
238,0.004538071625907271,8.957458773287533e-05
239,-0.006536008376396416,7.559309416336193e-05
240,0.0012267464605408506,7.387074790728762e-05
241,0.007810656234521491,6.550003711436697e-05
242,-0.009466139959267284,6.881762637571679e-05
243,0.006780447468504398,7.917161050221362e-05
244,0.011871222334420978,7.828844537077423e-05
245,0.0027892396296170453,8.60645785664938e-05
246,-0.0033816307200141096,7.23620530843721e-05
247,-0.010608061278672755,6.609065144607667e-05
248,-0.0046860544993283845,7.609657157546706e-05
249,-0.0067100204594561135,6.771383405859036e-05
250,-0.0007046111728014512,6.676066994794295e-05
251,-0.0066797468592513275,6.047693996064139e-05
252,-0.0073676686443737175,6.342436285739904e-05
253,-0.005815072350894004,6.489313725449678e-05
254,-0.0146477377485826,6.28967896712433e-05
255,0.008234400102328466,8.799501013458535e-05
256,0.01620042282716614,8.992988968851772e-05
257,-0.004174161108607689,0.00010984211267615005
258,0.004959698016682413,9.310962964648204e-05
259,-0.004972946151801915,8.125161730628263e-05
260,0.005512169510589043,7.42816615264261e-05
261,-0.0063260323387310715,7.10619255487954e-05
262,0.008889292008643303,7.096272369662107e-05
263,-0.002067119383394479,7.797015973243691e-05
264,-0.0021119376987833653,6.898810504715076e-05
265,-0.0010686407347377817,6.233533654839898e-05
266,0.005057217590476336,5.787790044318444e-05
267,-0.01368538293725853,5.9321798098569434e-05
268,-0.007962197031286046,8.835960184391933e-05
269,0.007697623771240063,7.923849473776007e-05
270,0.0023541890127874365,8.019427459547885e-05
271,0.00537956047026659,6.88612009966461e-05
272,-0.009576598416852902,6.572091371045418e-05
273,0.010776649229510653,7.653309444280352e-05
274,0.016173942523912428,8.938185316893355e-05
275,0.00931282009108347,0.000107720586034068
276,0.01654756495255411,9.30122496133053e-05
277,0.01418212491852294,0.00011263160959685783
278,-0.006690824536198019,0.00011019155432656676
279,-0.0185269348201202,9.860679696352402e-05
280,-0.005604539628132175,0.00012807111229551832
281,-0.004683033689430642,9.902530163969276e-05
282,-0.006260565110618245,8.239096168245606e-05
283,0.003394077446989956,7.484020006167436e-05
284,0.0045868087493719,6.822583324747478e-05
285,0.0006415760916924477,6.399166307443134e-05
286,-0.006425286063541935,5.878921400332954e-05
287,-0.0006832143751591651,6.226989049484466e-05
288,-0.001183908555862276,5.775342906536112e-05
289,-0.004611861444908637,5.5192586859190756e-05
290,0.0023447947652159894,5.65422386507204e-05
291,-0.007262062993391706,5.567667073310279e-05
292,-2.837798994303087e-05,6.275861289627504e-05
293,-0.003707297866126235,5.819735542312416e-05
294,-0.0040149716877951385,5.741986048760191e-05
295,-0.009935171426519436,5.67100365065821e-05
296,-0.005229494257859513,6.808768033562262e-05
297,-0.003957047287576728,6.355882777306776e-05
298,-0.005918864759774219,6.014501181816453e-05
299,-0.012466199317247822,6.094615223881284e-05
300,-0.026819185208170587,7.807699293274532e-05
301,-0.0027810670169171802,0.00016543696294208903
302,0.0017795251406961087,0.00012044031997325607
303,-0.004399960380792319,9.37436392558124e-05
304,0.0063844464290468425,8.020436561229956e-05
305,-0.009504546393703217,7.628676725592484e-05
306,-0.006708304454894929,8.316441571760936e-05
307,0.002604130474132618,7.490886201550426e-05
308,-0.011316716362580375,6.737828711659237e-05
309,0.010337189350361755,8.217588583586762e-05
310,0.009810759250479854,9.207439446852997e-05
311,-0.0002259710153030034,8.670637077315769e-05
312,-0.006932913576407974,7.29641600026146e-05
313,-0.0011458034125790269,7.166939095868477e-05
314,0.005813448553971716,6.344745311419047e-05
315,0.0001325677379378036,6.403840046836273e-05
316,-0.01163548732266433,5.889169938485899e-05
317,-0.0019401817729961118,7.69204830435411e-05
318,-0.0028150888616912018,6.663983332992144e-05
319,0.0021453804829447377,6.140324971099615e-05
320,-0.017159547643854866,5.8230832743539954e-05
321,0.005269090992557884,0.00010294655994650464
322,-0.007609718034745178,9.165179072318789e-05
323,0.009910016927570429,8.646135802208309e-05
324,0.005892760255920111,9.126592947296654e-05
325,-0.010249110097810715,7.847524226244754e-05
326,-0.0076439168721628365,8.675770430206401e-05
327,-0.009531850366095102,7.858703477623262e-05
328,-0.00285413099346029,7.879780303587354e-05
329,-0.008967020559585348,6.811905424675276e-05
330,-0.011928209393138193,7.275033915957574e-05
331,0.007189607819957064,8.18581015137758e-05
332,0.008068478502230804,8.192713485840498e-05
333,0.003955187542808756,7.743278848656638e-05
334,0.0027459037861219007,6.817491440093277e-05
335,-0.00151723222244683,6.207228951662535e-05
336,-0.003210697163929678,5.819296337869398e-05
337,-0.005850971106278131,5.6677090885328946e-05
338,-0.0005121255311076831,5.8907189318760135e-05
339,0.011133444796121881,5.572267306078982e-05
340,-0.004115922102213418,7.339783730029373e-05
341,0.012918047915866815,6.954832704333448e-05
342,0.007204422053838955,9.063348147574091e-05
343,0.012875560908075135,7.945941030408026e-05
344,-0.0008373680081833559,9.013465718628005e-05
345,4.826546458298246e-05,7.573899640951327e-05
346,-0.0032831317814261862,6.591431121394323e-05
347,-0.0033722539733775847,6.164590952646534e-05
348,-0.0018705272226800923,5.868895601452122e-05
349,-0.0013155085049397408,5.587855498626353e-05
350,-0.0027734449637434183,5.4044023209968276e-05
351,0.002190167150256037,5.380553491973619e-05
352,0.0032219035322766537,5.365655402348018e-05
353,-0.0031038471683632928,5.3849850836645685e-05
354,-0.0012019071084624724,5.4620989834844415e-05
355,-0.0019147459691227834,5.320011623089515e-05
356,-0.006243992721911212,5.272354802495567e-05
357,0.005043724925712416,5.753437215973159e-05
358,-0.00980257526501201,6.0362441521304525e-05
359,0.0029203905603801795,7.386666255786868e-05
360,-0.008847032312784598,6.767170501333695e-05
361,-0.0016623977119000803,7.44175473988968e-05
362,0.007671952571404529,6.51355174583187e-05
363,-0.0031504702079785418,6.925138946759124e-05
364,0.005880376629158685,6.477936755406106e-05
365,0.0014744230512961215,6.551887883825986e-05
366,-0.020480108881245993,5.9779642847703764e-05
367,-0.002182207762493448,0.00012311506325010847
368,-0.006769079406096872,9.470664000244015e-05
369,-0.02099374226878587,8.39296132285585e-05
370,0.019299286945874267,0.0001336095264580651
371,0.009770949095600723,0.00017845532513762076
372,0.021742213400253504,0.0001359250947191816
373,-0.008865741196941205,0.00016717413160798536
374,0.015385984231964134,0.00014360357134013594
375,0.009013261195419977,0.00015030588281751025
376,-0.004349532061036166,0.00011841796819460289
377,-0.0008643752293171944,9.67210959736314e-05
378,0.0014491840582566814,7.863823694037763e-05
379,0.005869547983806548,6.805318389908561e-05
380,0.0001162051170240605,6.62652902238818e-05
381,-0.008691252000921872,6.024687334284894e-05
382,0.014008353946374886,6.836706683846676e-05
383,0.017819228611831286,9.771616565330933e-05
384,0.002622024834566844,0.00011843548441544465
385,0.0002027006370176477,9.179258168603956e-05
386,-0.014472759629419952,7.564542155801098e-05
387,0.008312632341075894,9.8712200826052e-05
388,0.012585803199784574,9.659897251745089e-05
389,-0.006909291587612752,9.890109195887191e-05
390,0.006736950962929136,9.174365981251224e-05
391,-0.008121001179664467,8.490774749740138e-05
392,0.006585015368488838,8.433049262571174e-05
393,0.0005232563403230721,8.046073687477036e-05
394,0.011834561640775192,6.879802393900776e-05
395,0.016854537361360628,8.331458861138093e-05
396,-0.0038456796958066778,0.00010651863507679328
397,-0.01789781109688858,9.06269839420024e-05
398,-0.00813068573863027,0.00012199447115083345
399,-0.020853361719491318,9.885108610348709e-05
400,-0.01050174630670683,0.00014058777460198573
401,-0.011121595164188687,0.0001141373808749515
402,-0.005936885867644309,0.00010369902525356822
403,-0.011219563818168835,8.583580332545045e-05
404,-0.009370475719541534,8.886787777093278e-05
405,0.010427495370933125,8.33383117813439e-05
406,-0.00955668999212041,9.209530979392243e-05
407,0.0024670726223741243,9.483529820360613e-05
408,-0.003418709837260838,7.976257251895045e-05
409,-0.004564095190520766,7.056659772108049e-05
410,-0.007166580173310433,6.537702739617442e-05
411,0.009360421363080868,6.627474058299214e-05
412,0.004921272224802235,7.698641765892459e-05
413,0.004281958084193579,6.86895517086899e-05
414,0.0007231284550663998,6.364682512051143e-05
415,0.012287865652201992,5.858235759147207e-05
416,0.00036168788988709096,7.871271601905006e-05
417,0.0018957206744951265,6.800781725863604e-05
418,-0.007269300904441165,6.175531168551493e-05
419,0.00873830201968845,6.631032581393675e-05
420,-0.004067014763794235,7.509600287492587e-05
421,0.0010343913444319545,6.991243041983906e-05
422,-0.0023528371629251894,6.278271644634205e-05
423,0.00716777529039156,5.903220863737531e-05
424,-0.0008974572228514715,6.457291358534414e-05
425,-6.679059548262528e-05,5.971176941138736e-05
426,0.016046678500651685,5.619546855456338e-05
427,0.004165793988314592,9.434579746099513e-05
428,0.0032438753802058067,7.775171917042462e-05
429,-0.0022353740075093235,6.823162572295277e-05
430,-0.004611007129643885,6.249314682854783e-05
431,-0.004774099785368473,6.076347536258172e-05
432,0.003834946540328139,5.948798785116088e-05
433,-0.003344799090384193,5.923689434826432e-05
434,0.00622218085863532,5.8267525505850684e-05
435,-0.0043374077426544195,6.232292804318977e-05
436,-0.001952677742040961,6.202993565615187e-05
437,0.0028217229538410587,5.78805572006923e-05
438,0.005490044709193737,5.6584235494929905e-05
439,0.0019730211203292675,5.8349467685746494e-05
440,-0.009244291522166822,5.559310026758628e-05
441,-0.0003131054480392416,6.786899241609439e-05
442,-0.007971639379384275,6.129362743857605e-05
443,-0.003223902324868074,6.697338219753333e-05
444,-0.009511482842617318,6.12840086157295e-05
445,-0.004762074395957907,6.996233479728642e-05
446,-0.016459749426858877,6.423388750483234e-05
447,-0.004548243055594084,9.787846936210024e-05
448,0.0017560654985912098,8.010174564035016e-05
449,0.0020923460578726677,6.945360968453252e-05
450,0.010281866492437444,6.263145547767561e-05
451,0.007580756999428328,7.354708981245566e-05
452,-0.004777521595402355,7.044875058377296e-05
453,-0.004799316726142401,6.804839223311512e-05
454,-0.0034648423488612356,6.390598912396614e-05
455,-0.01491101187654053,5.9950662883716804e-05
456,-0.00860871918361192,8.883708714584e-05
457,0.01658072381114074,8.045464456757756e-05
458,0.0204318193565574,0.00011826072949200394
459,0.03010068574130122,0.00014281233259583992
460,-0.005073418286046492,0.0002222853736861446
461,-0.008803799008947177,0.0001683334347321739
462,-0.010466332891950304,0.00013225574127734524
463,0.010408660242134549,0.00011345771160754926
464,0.010093619086581889,0.0001108549185288724
465,-0.005945765023613595,9.881376209397053e-05
466,0.002887446930512475,8.838907334261915e-05
467,-0.0048368926851894735,7.574915714947645e-05
468,0.004031465692265944,7.021457183516913e-05
469,0.00879124331847945,6.603497218649899e-05
470,-0.011235810261256347,7.058967856340143e-05
471,-0.011784997765950798,8.71179960867516e-05
472,-0.004912123936680751,8.905553660079572e-05
473,-0.008054039912121285,7.562911948354444e-05
474,-0.008895821751930101,7.430743049863828e-05
475,0.014003367928451867,7.444595805112018e-05
476,-0.003207068362042771,0.00010151494187679848
477,0.009740415638814571,8.573654090091564e-05
478,-0.006382358088758058,8.820646768749973e-05
479,0.0020548997012960262,8.287357342235263e-05
480,0.020229217654354627,7.160074431536034e-05
481,0.01044949328645027,0.0001255218123203953
482,0.003969773666237555,0.00010509005898523419
483,0.004552248690104886,8.467268220685838e-05
484,0.00934822812903799,7.381441308870445e-05
485,0.012032783596521789,7.65837697554797e-05
486,0.009282408205969307,8.435111359471269e-05
487,-0.004513686431836396,8.011302838239199e-05
488,-0.003949404808217315,7.386385317077355e-05
489,-0.00340441457034909,6.648691448272808e-05
490,0.013987107712691307,6.156764025140983e-05
491,0.005977866266781273,9.002843502914902e-05
492,-0.0038316633915552157,7.707343938414617e-05
493,0.006508092342279682,7.013594325463054e-05
494,0.010832538003222161,7.027887626797716e-05
495,-0.003793575423206402,7.795469258923998e-05
496,0.011252835233071136,7.168260655352172e-05
497,0.02094194111378584,8.516718007190627e-05
498,0.015126940930610072,0.0001301412532354441
499,0.005927783251323584,0.00012202025780369833
500,0.005581757802826761,9.620854174528772e-05
501,-0.0019501818341190792,8.183455833568724e-05
502,-0.005075626297648628,7.077705125284067e-05
503,0.006981983550115366,6.650242373680282e-05
504,-0.004878266315006683,6.957359931015704e-05
505,0.01646425449992426,6.754743760560642e-05
506,-0.00757448817038581,0.00010692194657035046
507,0.008477422343226501,0.00010012960718421029
508,-0.004471337431942651,9.493877273002246e-05
509,-0.013086056629415968,8.257025866950295e-05
510,0.008717889430370421,9.428711300038664e-05
511,0.004606911905942767,9.460099848363188e-05
512,-0.008150598806898866,7.912320441946338e-05
513,0.00476503873206178,8.006612252059059e-05
514,0.001535574208893811,7.400315002167044e-05
515,-0.012886707294491734,6.497393947281825e-05
516,-0.00487771281310401,8.621466745167452e-05
517,-0.0036275858576950205,7.371986488900124e-05
518,0.011232812115481734,6.603511804133571e-05
519,0.0023726643813478123,8.158400893642862e-05
520,-0.008351027000320789,6.954936639748971e-05
521,0.01786000677991705,7.394779826383478e-05
522,0.005619323675414268,0.00012147049968119354
523,0.0005676105143197001,9.512788614354372e-05
524,-0.006118607137029083,7.767076318279858e-05
525,-0.003832537478391984,7.308507851844371e-05
526,-0.005482572912050758,6.567765440670525e-05
527,0.010503958861236297,6.362591286980008e-05
528,-0.008350998103487786,7.844453567441212e-05
529,0.010230643783581024,8.266500764325824e-05
530,-0.0027887926728456035,9.045333558475437e-05
531,0.001687012517539585,7.763099997389823e-05
532,-0.007307351505411389,6.773356528406498e-05
533,-0.0053969748906524985,6.995427569914402e-05
534,-0.00637250351629374,6.537981667269891e-05
535,0.0041059528503517,6.454807511598748e-05
536,-0.007747850069339851,6.304293524751547e-05
537,-0.0003007048500444741,6.905143037391833e-05
538,0.008996364585795818,6.195478066592574e-05
539,-0.0006307839904754534,7.032070011359976e-05
540,-0.001421546507649536,6.319091928808636e-05
541,0.00995710842869912,5.858123030878746e-05
542,0.022229048343964244,7.163272856790286e-05
543,-0.0020597568017511193,0.00013116621019814074
544,-0.013690096204334238,0.00010373439647232732
545,-0.004662528666373621,0.0001109327537080753
546,-0.0043423817924924885,8.840587121741058e-05
547,-0.0032576832447097897,7.570825079976621e-05
548,0.010144192321243318,6.698372725659847e-05
549,0.00010855329403622771,7.817469765980151e-05
550,-0.006831591758180138,6.766069045759804e-05
551,-0.012107234923266532,6.833852825536608e-05
552,-0.00882906538070294,8.082177237230696e-05
553,0.008437048087385003,7.690819300554293e-05
554,0.00021223480095101499,8.127430764169572e-05
555,-0.003588121761749024,6.941532767478032e-05
556,-0.012102889265925265,6.412230930476623e-05
557,-0.011699661031207889,7.987902952762138e-05
558,-0.006934300966610328,8.401190630754645e-05
559,0.007297348304430814,7.528251833619057e-05
560,0.006270918101724162,7.633869465380194e-05
561,0.007581674329721788,7.05634366842649e-05
562,-0.0009009886578506878,6.977769083134256e-05
563,-0.005898128872000179,6.290432521419724e-05
564,-0.01048439775949752,6.333374629902533e-05
565,0.0006070987328130487,7.29440744683064e-05
566,-0.013999096611914022,6.489745455463301e-05
567,-0.0017217042539362784,9.033673012091606e-05
568,-0.0045556854050080395,7.476882194917737e-05
569,0.0025242791182951965,6.822772294589615e-05
570,0.002210807318830541,6.292518755625839e-05
571,0.004292920921637079,5.867990914335342e-05
572,0.01199337536622328,5.8045210775494474e-05
573,-0.0023155463616264292,7.544439438645281e-05
574,0.010385705553488295,6.824439755631315e-05
575,0.004370292799504425,7.92998763533477e-05
576,-0.0015070298033710767,6.938498584140341e-05
577,-0.01020725229695493,6.276374388226656e-05
578,0.0008081314812639628,7.365255545101234e-05
579,0.014520845250471925,6.543665741919692e-05
580,-0.005254411264836416,9.20960448504964e-05
581,0.002251735531058794,8.416626830561273e-05
582,0.0023398621884125736,7.241914511522305e-05
583,-0.004813211623607494,6.45362500552754e-05
584,0.001887488616408731,6.32537022109617e-05
585,-0.012451064025520563,5.937203848477234e-05
586,0.003724883375227082,8.126195566803767e-05
587,-0.0020661165049183756,7.395759821483768e-05
588,-0.008481472544936822,6.588034137118876e-05
589,0.005445091330549503,7.041376532655131e-05
590,-4.421136843065526e-05,6.957872487282591e-05
591,-0.006225234531291188,6.227930827612787e-05
592,0.0027976608367978086,6.379452827627088e-05
593,0.0019270312141373364,6.0782725822502173e-05
594,-0.013983727650269166,5.7210664946758763e-05
595,-0.0030538806435275647,8.643522472828292e-05
596,0.006139393303560964,7.257513408945823e-05
597,-0.006742355316184631,7.073881378187193e-05
598,-0.006553706707257414,7.192789501165526e-05
599,-0.010729192742821842,6.850164937038933e-05
600,0.0048821325583929655,7.653917310723548e-05
601,0.016279713503379475,7.279174706744962e-05
602,0.001736217085994427,0.00010210005549858397
603,0.00660865567080844,8.193875253554916e-05
604,-0.00420059472362263,7.599505257305189e-05
605,-0.015347948069115382,7.018448293695704e-05
606,0.0012030693539910903,9.655837328949662e-05
607,-0.002341425356073162,8.030640506004345e-05
608,-0.008217294059101734,6.966410020762981e-05
609,-0.008904530038744956,7.194600424528475e-05
610,0.0015330616349054048,7.297977099420796e-05
611,0.004413758577545461,6.545492737787402e-05
612,-0.00020819140699751765,6.24287406588116e-05
613,0.010318511613491876,5.794996227179855e-05
614,0.007871269386077776,7.185869019087951e-05
615,-0.00046099813609998654,6.998444822178e-05
