t,ret,sigma2_true
202,0.005632962465133983,0.0001665402958902599
203,0.013485084712065776,0.0001547568013410192
204,0.005928664362115572,0.0001729426593131489
205,-0.0050876917168417544,0.0001573873675466388
206,-0.007135852011159107,0.0001492032811768344
207,0.01166995666459475,0.00014410053512112203
208,0.012139247666886543,0.00016462545070744769
209,-0.011179361046530771,0.0001701572064472837
210,0.0069480122146005786,0.0001859590895250255
211,0.00024685289043130555,0.0001790544927693873
212,-0.0017519342376669414,0.00015892217734354372
213,0.013250869104616637,0.00014385776060950645
214,-0.014982073378492007,0.00016883284908105517
215,-0.008040966338657333,0.00020905243905482447
216,-0.010213848184069478,0.00018925260230993044
217,0.00573212271513292,0.0001835897474805369
218,-0.007693988153485087,0.0001728695790810728
219,0.02298899540191825,0.00016882398744908582
220,0.020545602772881564,0.0002695681221062753
221,-0.0004638614281920078,0.0002902414271073904
222,-0.008584775477747638,0.00024733040295099834
223,-0.003811100922210702,0.00022660267384575945
224,-0.016595349039751,0.0001970551789594485
225,-0.012315017029927438,0.00022555601491962892
226,0.009512335744207024,0.00021521408625362659
227,0.02624143860475022,0.00021276999495800652
228,-0.015230447719157702,0.0003118699656073961
229,0.020265909176582414,0.0003352151751790624
230,0.03264595483390499,0.00038277754658463226
231,-0.06758294210048364,0.0004983584109801895
232,0.02566002528314388,0.0014735777766269624
233,-0.013646578410613928,0.0014162301066657466
234,-0.009844898939232792,0.0011790153024526075
235,0.025409965383532504,0.0009468609029843633
236,0.020916710607180828,0.0009011255533650799
237,-0.027004985653875102,0.0007800604425641728
238,-0.046752351259375456,0.0008085348157007268
239,-0.01786664092144854,0.001024280840706949
240,0.03557013974454342,0.0008400318095206118
241,-0.047737087699914665,0.0009683731180215726
242,0.054176869798856185,0.001340756477080896
243,-0.004584539887723735,0.0018193688180512591
244,-0.005387173563685263,0.0014611381170816352
245,-0.0063406106916104685,0.001157342897391305
246,0.04467083902385856,0.0009236011349370754
247,-0.03218504972552506,0.0011611542245264293
248,0.009597181781557164,0.0012236361981094982
249,0.027873636440047922,0.0010095894922378286
250,-0.022550934189066,0.0009466588038916808
251,-0.019239819475544786,0.0008975710442543991
252,-0.02394067141105908,0.0007686053355312443
253,-0.02657589918876512,0.00070807363503975
254,-0.01452191727299155,0.0006790704773644413
255,-0.016729076846702287,0.0005701821464281257
256,0.024294707450799157,0.0005061389202141435
257,0.009423872286402886,0.000557897512751081
258,-0.0038087451454965468,0.0004598572381481466
259,0.034075886332020355,0.0003819136177911199
260,-0.039223800478508146,0.0005613987474110293
261,-0.01102779172667212,0.0008523274141453442
262,0.00606777438356459,0.0006869250714021176
263,-0.005453640440997973,0.000564444928773763
264,0.0022705499414111645,0.0004657398210416512
265,0.01654896385030883,0.00038295743685945027
266,-0.0009769558737730884,0.00037080872802214184
267,-0.022035745589961356,0.0003097193170260143
268,0.0014552138421416222,0.00035828975439161463
269,0.027223218862621218,0.0003020377863149225
270,-0.03800960750265667,0.00040361302353531355
271,0.04903550373646226,0.0006916193955340057
272,-0.0467119753883349,0.001162259673803129
273,-0.017898048373249955,0.0015101880232555119
274,0.05049827834209475,0.001216901623881547
275,-0.003249936093357606,0.0015391451958059724
276,0.017715758157537315,0.0012353043532838965
277,0.006951765346918833,0.0010453028051791728
278,-0.015220048308538148,0.0008344201694859306
279,0.03869987671863617,0.0007206333934713661
280,0.01764081716942583,0.000920354444833869
281,0.012327415065555408,0.0007638390367197116
282,0.03262931595353025,0.0006319679421416524
283,0.04315661658672502,0.0007052710430760127
284,-0.05021726034728255,0.0008709761995896861
285,-0.06582289643878511,0.0013445856476555903
286,0.007243399632303045,0.0017685425548222096
287,0.027599987660048366,0.0014471053639520607
288,0.06782051174360987,0.0012864829461567912
289,0.0944705431151174,0.0018539229374042643
290,0.043849441555904374,0.0029326498246012712
291,-0.024635796524043022,0.0024839990840669723
292,0.011769982387088422,0.0021403562449570867
293,0.013275924856791039,0.0017269316902840733
294,0.05868986661108022,0.0013864116496283567
295,-0.04708206064743559,0.0017557148641199785
296,0.04703025448592601,0.00200897563095552
297,-0.04007673774363922,0.0021675307857632075
298,0.01339869071587338,0.0021473469408284894
299,0.006010245197902466,0.0017591237565375906
300,-0.005908441708339657,0.0013872268550108799
301,0.04421772055601796,0.0011047948138428114
302,-0.03364086583526056,0.0012920836723321302
303,0.012001433072811653,0.0013474769214833946
304,-0.023667972164266304,0.0011221098486855088
305,-0.022579744786368625,0.0010216356958910227
306,-0.013669730488087766,0.0008877778910451635
307,-0.03144244789251146,0.0007307314674314955
308,-0.027308433572768256,0.0007648139136725445
309,-0.04109264226400882,0.0007199693994088076
310,-0.043285660262408855,0.0008620127386245365
311,-0.02838977249942298,0.0009758821596062164
312,-0.0005924556795187674,0.0008781261625103918
313,-0.025896133516444757,0.0007031591111313628
314,0.01498462947465045,0.0007015449905795555
315,-0.027106884889008743,0.0006350427380844404
316,-0.010191456681564293,0.0006871867678951456
317,-0.030555656852883785,0.0005610246808262289
318,-0.020913025202709903,0.000628504256538222
319,-0.0363594958344191,0.0005636355420195437
320,0.004797235027551728,0.0006854293230470533
321,0.004068889698750354,0.000571588101415913
322,-0.01565353323212497,0.0004654767497885248
323,0.0008329462994305295,0.00043478423535705233
324,0.0012374074752722242,0.0003589638487417205
325,-0.01051259810045188,0.00029854258659126623
326,-0.013980266644201808,0.00027483160115982224
327,-0.00731685172518997,0.00026502817680677516
328,-0.008852160592875998,0.00023130396976831175
329,0.027738127094275873,0.00021183325952436538
330,0.014829194426984174,0.00035628959926225134
331,0.011340381479997715,0.00032058188650024714
332,5.643560923319996e-05,0.00028603007697739223
333,-0.015108703719278827,0.0002422335697587557
334,0.006294855278949164,0.00025457977849431204
335,0.0006451623145234435,0.0002319125875298585
336,0.03529698094801292,0.0001998019150409123
337,0.01532262362185584,0.0004286761201652981
338,-0.01391941947746855,0.0003741994830681602
339,-0.017510131629062203,0.00036306997368781727
340,0.005464119387491901,0.00035093539860438477
341,0.004770199553599138,0.00030496518031013746
342,0.0028731847018430936,0.0002596964137980328
343,-0.015637531146971282,0.00022231923529921033
344,-0.008987446770855164,0.00024505472622566275
345,-0.006832120283680408,0.00021938390027166738
346,0.014129477795573126,0.00019641128978200193
347,-0.017233138604587302,0.00021892157095546738
348,-0.012720727497126496,0.00026543256090067716
349,-0.010609487390962775,0.00024743712655497617
350,0.009703633154323614,0.0002277240901628499
351,0.026722684143737272,0.00022223978968104424
352,0.03155153233325491,0.0003238845967119764
353,0.014879932015781727,0.00042905126100804884
354,-0.003987485042816859,0.00037485824622550954
355,0.012434191305413908,0.00031820224808085183
356,0.015030415950699207,0.00030127623875309656
357,-0.00656868208193411,0.0002896373261900174
358,-0.023956451451376256,0.0002600120848841662
359,-0.0028777549910771827,0.00033015384728566017
360,8.499242902396683e-05,0.0002760037335996998
361,0.00380960740442791,0.0002340207383024629
362,0.007206097531361202,0.0002043769138630229
363,-0.001955721511258812,0.00018754582344352648
364,-0.009961850367712601,0.0001672054406199754
365,-0.0023363019149884607,0.00016883317438086355
366,0.00475253102709178,0.00015106407906889104
367,-0.00725036910486144,0.0001424015544956923
368,0.0015038212962498287,0.00014324616198803204
369,-0.005265766379068084,0.00013236015830526054
370,-0.005161941564825107,0.00012875681623083276
371,0.0014941018344720267,0.0001238146332269112
372,0.008841951755260308,0.00011699931928713882
373,0.011800044434174848,0.0001259556696976643
374,0.017137469011131994,0.00014043884965751958
375,0.01261523783366082,0.0001778764793817251
376,0.010007689326108848,0.000179173834252969
377,0.02385958341492844,0.00017275584530473338
378,0.010425240175519317,0.0002570819995234629
379,-0.013397339247412486,0.00022948947977455208
380,0.01454442502455632,0.00024318857383246717
381,-0.004673489379084126,0.0002638543352709438
382,0.006555385017087382,0.00023382284613711796
383,-0.01232507874175736,0.0002119315898403981
384,0.015116533356008788,0.00022025398652867183
385,-0.005790837890153214,0.0002489416611144919
386,-0.012059368303427765,0.0002258573541547607
387,0.005494524567543713,0.00022096822192970854
388,-0.024723501826623213,0.00020191540816903546
389,-0.002680788961918697,0.0003096739274378116
390,-0.002986604643636442,0.0002602092781876603
391,0.0043539593003649145,0.0002231190578600545
392,0.013203365793949665,0.00019764295225393726
393,0.004275144794420052,0.0002056673989606517
394,0.001782666345917588,0.0001806317834242488
395,0.002027872713336345,0.00016031876201411604
396,0.0018460528123958836,0.0001449325434308473
397,0.008378829585340095,0.00013285657694230477
398,0.0010156798286569413,0.00013649020653265704
399,-0.0031114351255643108,0.00012581951360203622
400,-0.002293120496498393,0.00011971058571889224
401,0.004176277267765249,0.0001135087280470011
402,0.005881704604909934,0.0001121441936557469
403,0.0022344197879723654,0.00011267270716804435
404,0.008348573121158583,0.00010775244869754943
405,0.017826696663709993,0.0001167467515015806
406,0.027797801666094368,0.00016724890987279464
407,0.013993336949696471,0.0002804988960704427
408,-0.013362345692299262,0.0002581994033754311
409,-0.009124499683402622,0.00026834824295220784
410,6.498522343340363e-05,0.0002387579296668856
411,-0.01818265354082627,0.00020547210128506928
412,0.021733313147429097,0.00024705310351774614
413,-0.03526618738915888,0.0003324583522417631
414,0.007408138525558905,0.0005786721672127893
415,-0.01839067469402945,0.0005000542307888603
416,-0.05110414570039521,0.0004850247785109324
417,0.0016065690923832876,0.0008777497001939475
418,-0.0008024393157436199,0.0007164307145007661
419,0.016564837804618825,0.0005756282242959444
420,-0.0008624299216781969,0.0005232090296835381
421,0.004874385284895474,0.0004277174275328676
422,0.004881705231518576,0.00035669807441834884
423,0.009223671112814823,0.00030012898997204074
424,-0.00010945594124613683,0.0002675856772205244
425,-0.008115779354985598,0.0002278538818212581
426,0.009593875251384023,0.00021007802399663513
427,0.004647565499822399,0.00020648331466853294
428,0.0062014344175501624,0.0001822944723493403
429,0.022495137722060667,0.00016761818266294975
430,-0.022750184601259042,0.00024564137027101963
431,-0.03872654545665343,0.00034809013452033704
432,-0.03328072259727859,0.0005480657653308781
433,-0.024499524855108295,0.0006032219786891693
434,-0.014326459560953152,0.0005678903394111246
435,0.019052470199196075,0.0004844238401992103
436,0.023552406811942556,0.00048650704033030437
437,0.004304217271374876,0.00048626026633947643
438,-0.0134625937801456,0.000397167188129912
439,-0.007475005908593374,0.00036844143371703977
440,0.007336545090053346,0.0003119917431520149
441,0.0240563267743612,0.00027629355155716956
442,-0.0011255295470521082,0.0003426946401190311
443,-0.0038947475717244022,0.0002898654892640017
444,-0.009285800794864274,0.00024757495146700764
445,-0.0263550918591513,0.00022755611087493983
446,-0.010340610504605219,0.00032482234323065614
447,0.013928967416522518,0.00028078111915890217
448,0.012941950868423613,0.00028617214265470853
449,0.03060824708506428,0.0002665107936163682
450,-0.013204616634498376,0.00039619911762502226
451,0.027811267430599133,0.000390071937601909
452,0.020788733976202626,0.0005027352061447005
453,-0.01382742827100382,0.00046793841252677846
454,0.010512550139316136,0.0004403174134402562
455,-0.0074377994004649565,0.0003931763232427224
456,-0.03921946680315209,0.00034111256381456326
457,-0.01688644266937235,0.0005827359736768438
458,0.02106322955227622,0.0004981152123668106
459,0.015724528792026383,0.0005187511248501125
460,0.0151464431189682,0.00045543570688341326
461,-0.013737194775020809,0.00040727742068429675
462,-0.019463072051291132,0.00038735810089391825
463,0.005969423038255135,0.00038316074261368665
464,-0.005478057629127093,0.00033261257174415796
465,0.008704393965800026,0.00028603953930923597
466,0.028594175345134604,0.0002601468145519746
467,0.017343422246767087,0.00037499623248130325
468,0.003086847126696334,0.00034694882372887615
469,-0.020368105397756166,0.0002890540976513577
470,-0.0031623084922867955,0.0003327092466676941
471,0.023056801581756124,0.00027794858879533066
472,0.0219202976192063,0.00034858875226447775
473,-0.0208568854068519,0.00036155294482238825
474,0.016959157329266,0.00041778297765116375
475,0.00913058698363422,0.00042502166804031315
476,0.007694202617229798,0.0003587821768380415
477,-0.03270539554325915,0.0003065420906764816
478,0.022203587650457653,0.0004914617069552581
479,-0.021166047739625746,0.0005483421971517533
480,-0.0404410008402978,0.0005660412740357098
481,0.007998607863699218,0.0007459884514509059
482,0.041872244588335925,0.0006368304239415822
483,-0.014078003252698132,0.0008535713108742929
484,0.033182699072517,0.0007635886986160705
485,-0.003985554524388966,0.0008652640152205536
486,0.019612842931429654,0.0007062011766054352
487,0.006952093181278244,0.0006508298664342608
488,0.011780672025815323,0.0005281328918570345
489,0.015007978230317767,0.0004533084736766865
490,0.04865834047442328,0.0004078809595248451
491,-0.018196908386850653,0.0007796502557900354
492,-0.02578761369480349,0.0007531385220804367
493,-0.027809165719227195,0.000714228921633923
494,-0.02672795190721376,0.0006932701805973539
495,-0.009360987894368178,0.000663878251544598
496,-0.002066469111978755,0.0005410546261472611
497,-0.03047691660280225,0.00043956456678787367
498,-0.023304333489952325,0.0005473270971108887
499,-0.04428344810334884,0.000518211428516428
500,-0.014580939691860584,0.0007657684975530955
501,0.01852789332848115,0.0006278448291779223
502,-0.010775292020131952,0.0005935254101374417
503,0.011524045325900128,0.0005168586200506114
504,-0.013783061008667165,0.00045554561059344545
505,0.027977456265262636,0.00042179238918276917
506,0.01529296362753565,0.0005303520608706253
507,0.03908025027583794,0.00045748205418126884
508,0.03675561591585266,0.0006537450967568071
509,0.013881711094975442,0.0007265530008791354
510,-0.016599883184680267,0.0005987127681092068
511,0.0251536020992003,0.0005546938431352564
512,-0.011108893216233227,0.0006048614236895707
513,0.017585534751752493,0.0005329418876130737
514,-0.01955994040249324,0.0005082910107750294
515,-0.007085064459638363,0.0005135568478731217
516,-0.01748750573507668,0.0004219567878077056
517,0.021416027270883143,0.00040277243736880575
518,-0.002118915141562895,0.0004490795005372473
519,0.030124403712082585,0.0003735682565953591
520,0.012831820404669507,0.0004991285728114211
521,-1.0114864542021262e-06,0.00042200367801010705
522,0.0003543255745876959,0.00034783131706000114
523,-0.017606800036952683,0.00028968113849629697
524,0.012492246119408116,0.00030840924704560337
525,-0.01423668893533532,0.00030504160231809187
526,-0.029492856121599506,0.0003089122348587669
527,0.015704727415128374,0.0004141144349377955
528,-0.019200458133270995,0.0004219000148361346
529,-0.004079097687885114,0.00044101795722197983
530,0.011883681432070352,0.00036228013446615596
531,0.010905222670383097,0.000332645444498893
532,0.039964681815630586,0.00029531072928276657
533,-0.002994009096334167,0.0005512309178167668
534,-0.020393331363848164,0.0004626300893780421
535,0.011098625468457619,0.00046031035344475764
536,-0.01998862530896547,0.00041687366233973563
537,-0.01694241732868353,0.00043832930886306864
538,-0.05489374778572844,0.0004006236360137501
539,0.03218966589740265,0.0008949231291647383
540,0.025349469776972215,0.0010405178145855417
541,-0.0177557088423361,0.0009152495845845357
542,-0.014732288781544678,0.000822769423366384
543,0.008487000263067998,0.0006884416205695732
544,0.02451301020814616,0.0005765835398967502
545,-0.0280358472087299,0.000578283959090119
546,-0.02375828390342359,0.0006714757805203454
547,-0.0017007791524395988,0.0006208032033208797
548,-0.03855877635119674,0.0005018380575201344
549,0.004664395914490434,0.0007096872350082356
550,0.027897246705778596,0.0005911244222266385
551,-0.017119743553945046,0.0006301767371392954
552,-0.019479366861399516,0.0005993718069933371
553,-0.015947432347030777,0.0005442547469216331
554,-0.020861395617025984,0.0004775802401246611
555,0.03095557629612281,0.00046113906553596425
556,0.018453323285386562,0.0006128488421831499
557,-0.023436052368801842,0.0005356953299006112
558,0.0358455714794839,0.0005741745955797451
559,-0.037557413548332357,0.0007790731796405705
560,-0.07498911812018814,0.0009959476493432342
561,-0.02520495628094477,0.0017862949308597267
562,-0.030337099239210796,0.0014485155325562266
563,-0.02558657716121568,0.00128974975887639
564,0.0033667819550080563,0.0011127665977347053
565,0.03087162323223388,0.0008926521862060178
566,-0.01354338853840343,0.0009011989720641726
567,-0.005629025313355255,0.0007842998954727051
568,-0.023031985780118988,0.000630852815949285
569,-0.02620207721034648,0.0006103098756309637
570,-0.03757140072077423,0.0006009608239499196
571,-0.011530358912090049,0.0007207640001285494
572,-0.012335159795382283,0.0005866951115445629
573,0.020800945302772236,0.0004983015758635548
574,0.012372124426593398,0.000510368987545539
575,0.00286584790901276,0.0004338805827380845
576,-0.00366104220798834,0.0003566206220309171
577,-0.01639483981718914,0.000299854360953524
578,-0.002851097071618815,0.000304078434583568
579,0.015122092098911482,0.0002557945557627494
580,0.005040201736984958,0.000267654557374789
581,0.0035430272314516745,0.00022922446500400824
582,0.01778411152139478,0.00019934649580635716
583,0.009408187129174343,0.0002357060309295034
584,0.016103118617047475,0.0002124650363783213
585,0.0035379692367656164,0.00022940243852835287
586,0.005026749630833331,0.00019817003053833522
587,0.019092205344385948,0.00017782662165745345
588,0.03221720348682817,0.00022704414862693937
589,0.004757589081053499,0.00037443434594717747
590,0.015659856427499473,0.00031028795179200867
591,0.007838505942430685,0.0003065429292385881
592,0.017885623072582214,0.0002641266088855399
593,0.009587571687640975,0.00028240136573657665
594,-0.01857008834048495,0.0002491370668318721
595,-0.0023164377541311626,0.0002944299632969439
596,-0.017676715877409092,0.0002482755222655209
597,-0.019448603784675646,0.0002741056846708272
598,0.004222330584236581,0.0002913306312502773
599,-0.004408466257267868,0.0002558021570280943
600,0.005868399046659055,0.00022343932155738613
601,-0.009935681819090544,0.00020184860500482125
602,0.02575687333749349,0.00020021017232448824
603,0.014363347196673138,0.00032626100167424267
604,-0.0021326149784765946,0.00029647895233551815
605,-0.008568239119394673,0.0002533918776957183
606,0.013642209400484464,0.00023043450278201698
607,0.027085715971331338,0.00024381444354134506
608,0.02610688526625026,0.00033860886561343483
609,-0.014028931159524353,0.00038413916471866484
610,-0.011282435246891721,0.00038208095987719696
611,-0.003643641780298134,0.0003339164561294442
612,-0.004519738308698529,0.0002797278559000927
613,0.0016769061950957372,0.00024014236247022256
614,0.00805644227429684,0.000207267673738862
615,0.011016003193023252,0.00019320320863284017
616,0.008783663525470244,0.00018975720891905592
617,0.0275542809144895,0.0001778029455158421
618,0.03700689398960831,0.0002996072304414146
619,-0.023635200375049365,0.00047677768251804323
620,-0.0015167876642518195,0.0005602135611961505
621,-0.009149553168815541,0.0004549847732266147
622,-0.006152488733895412,0.00038907291540887275
623,-0.02088314598475584,0.0003264631785798241
624,0.025471365360560223,0.0003551033345784699
625,-0.03413265874700159,0.00046069811408146975
626,0.028322047692635882,0.0006686618652756336
627,-0.022879330180008668,0.0007633218850259022
628,0.03723043894232218,0.0007597206453672013
629,0.02123821764867934,0.0009442116641834036
630,0.013931904279962302,0.0008042652389686885
631,-0.050793174395431906,0.0006679687889796725
632,0.023846920417319662,0.001107834168688608
633,-0.010817401217380262,0.001075923649414576
634,-0.041678219503486304,0.0008953191207419748
635,0.015575208604743316,0.0010441531741296872
636,0.017284170605511524,0.00092381381971305
637,0.010258351154904035,0.0007827665435507704
638,-0.0144851020788564,0.0006393460093763751
639,-0.032603946942336134,0.0005676411392940176
640,-0.013356592004733072,0.0006512467451901939
641,0.008826291002641755,0.0005405515246972624
642,0.03423321947376332,0.00046256347755713266
643,0.011774982285611578,0.0006013871570219854
644,-0.05529959029585717,0.000496078506453811
645,0.02630020402170062,0.001068972514521658
646,0.01903522227491197,0.001087009815100681
647,0.0248357120216567,0.0009107498713154263
648,-0.03893927668178589,0.000826475224736284
649,-0.014559949957182435,0.0010296662960546422
